SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|SEXO|EDAD|PROVINCIA_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD|ANIO_TRAMITE|MES_TRAMITE|TIPO_TRAMITE|CANTIDAD|FECHA_PROCESO
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|11|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|CAMANA|AREQUIPA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ILO|MOQUEGUA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|MARISCAL NIETO|MOQUEGUA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ILO|MOQUEGUA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|ILO|MOQUEGUA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LORETO|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL RAMON CASTILLA|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|23|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|MAYNAS|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PUTUMAYO|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|CUBANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|ESPAÑOLA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|REQUENA|LORETO|ITALIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|MEXICANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|POLACA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ALTO AMAZONAS|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LORETO|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL RAMON CASTILLA|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|65|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|MAYNAS|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|ESTADOUNIDENSE|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|FRANCESA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL RAMON CASTILLA|LORETO|MEXICANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|MAYNAS|LORETO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|14|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|18|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|HUARAL|LIMA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|HUAURA|LIMA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|8|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|ARGENTINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CHINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|CALLAO|CALLAO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|16|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|22|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|BARRANCA|LIMA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|HUARAL|LIMA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|HUAURA|LIMA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|10|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ALEMANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|OXAPAMPA|PASCO|ALEMANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|ARGENTINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ARGENTINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|9|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ARGENTINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|AUSTRALIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BIELORRUSA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHANCHAMAYO|JUNIN|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SATIPO|JUNIN|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAROCHIRI|LIMA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAURA|LIMA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|29|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PASCO|PASCO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CAÑETE|LIMA|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUARAL|LIMA|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|19|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CHILENA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|25|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|CHILENA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|CHINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|ICA|ICA|CHINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|NAZCA|ICA|CHINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CHINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|29|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|CHINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|CHINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|CHINOS DE TAIWAN|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|8|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|NAZCA|ICA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BARRANCA|LIMA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CAÑETE|LIMA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUARAL|LIMA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAURA|LIMA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|HUAURA|LIMA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|150|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|13|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COREANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|COREANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COSTARRICENSE|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|COSTARRICENSE|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|CUBANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHICLAYO|LAMBAYEQUE|CUBANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CUBANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|DOMINICANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINCHA|ICA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BARRANCA|LIMA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUARAL|LIMA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|58|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
