SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|CALIDAD MIGRATORIA|SEXO|EDAD|PROVINCIA_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD|ESTADO_CIVIL|ANIO_TRAMITE|MES_TRAMITE|CANTIDAD|FECHA_PROCESO
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BARRANCA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CAÑETE|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CAÑETE|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CAÑETE|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUARAL|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|HUARAL|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAURA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAURA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|12|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|NO DEFINIDO|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|26|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|CASADO(A)|2025|AGOSTO|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|CASADO(A)|2025|AGOSTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|DIVORCIADO(A)|2025|AGOSTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|12|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|DESIGNADO TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|PERMANENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|CASADO(A)|2025|AGOSTO|19|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|180|2025-10-14
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|CASADO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|6|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|14|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|PERMANENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COREANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FORMACION RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COREANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|DESIGNADO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COREANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|PERMANENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COREANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COREANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COREANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COREANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|COREANA|SOLTERO(A)|2025|AGOSTO|9|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COSTARRICENSE|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COSTARRICENSE|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|COSTARRICENSE|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|CUBANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUARAL|LIMA|CUBANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CUBANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CUBANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CUBANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|PERMANENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CUBANA|CASADO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CUBANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CUBANA|CASADO(A)|2025|AGOSTO|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|FORMACION RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CUBANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|CUBANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|CUBANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|DANESA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|DE HONG KONG|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|PERMANENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|DE SRI LANKA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAURA|LIMA|DOMINICANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|DOMINICANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|DOMINICANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|DOMINICANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|DOMINICANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|ECUATORIANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|CALLAO|CALLAO|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BARRANCA|LIMA|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUARAL|LIMA|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|37|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|DIVORCIADO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|CASADO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|DIVORCIADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|CASADO(A)|2025|AGOSTO|18|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|PERMANENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAMANGA|AYACUCHO|ESPAÑOLA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|CASADO(A)|2025|AGOSTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|DESIGNADO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) SOLTEROS(AS) MAYORES DE 18 Y MENORES DE 28 AÑOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|RENTISTA RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|DIVORCIADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|DIVORCIADO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|SOLTERO(A)|2025|AGOSTO|6|2025-10-14
LIMA|LIMA|LIMA|LIMA|DESIGNADO TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|CASADO(A)|2025|AGOSTO|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|DESIGNADO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|PERMANENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|CASADO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|PERMANENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TALARA|PIURA|ESPAÑOLA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|CASADO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|RENTISTA RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|CASADO(A)|2025|AGOSTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|RENTISTA RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|SOLTERO(A)|2025|AGOSTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|DIVORCIADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|SOLTERO(A)|2025|AGOSTO|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|RENTISTA RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|VIUDO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FORMACION TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|SOLTERO(A)|2025|AGOSTO|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|CASADO(A)|2025|AGOSTO|10|2025-10-14
LIMA|LIMA|LIMA|LIMA|RENTISTA RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|DIVORCIADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ESTADOUNIDENSE|SOLTERO(A)|2025|AGOSTO|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|FRANCESA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|FRANCESA|CASADO(A)|2025|AGOSTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|FRANCESA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|FRANCESA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|GUATEMALTECA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|HONDUREÑA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|HONDUREÑA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|INDIA|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|INDONESIO|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|INDONESIO|CASADO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|IRLANDESA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ITALIANA|DIVORCIADO(A)|2025|AGOSTO|1|2025-10-14
